model_name,mean,std
logistic_regression_no_regularization,0.7979473981545415,0.016320161343351146
logreg_elasticnet,0.7945766116376876,0.019290955875332912
logreg_l1,0.7979599522942691,0.014631929291810312
logreg_l2,0.7990709936601594,0.01873546317973678
