model_name,mean,std
lgbm_50_lr_003_d5_l32_mcs_10,0.8215480635804596,0.02894954121393727
lgbm_50_lr_003_d5_l32_mcs_20,0.8308334924880585,0.038607233087114216
lgbm_50_lr_003_d5_l32_mcs_30,0.816073045307309,0.039474091825468786
lgbm_50_lr_003_d5_l32_mcs_5,0.8046302140279386,0.02750887766011644
lgbm_50_lr_003_d5_l32_mcs_50,0.8103070105547362,0.023729673543715652
