model_name,mean,std
catboost_300_lr_005_d4_l2_10_bootstrap_bayesian,0.8227007436436914,0.03259727822121392
catboost_300_lr_005_d4_l2_10_bootstrap_bernoulli,0.8163540685182795,0.03084191321191947
catboost_300_lr_005_d4_l2_10_bootstrap_mvs,0.8212924380970842,0.03238055408959124
catboost_300_lr_005_d4_l2_10_bootstrap_no,0.8172056499773219,0.029202394902264873
