model_name,mean_score,std_score,best_artifact_path
catboost_300_lr_005_d4_l2_10_bootstrap_bayesian,0.8227007436436914,0.03259727822121392,trained_models/catboost_st_gr_kfold_bootstrap_search_300_lr005_d4_l2_10/catboost_300_lr_005_d4_l2_10_bootstrap_bayesian_BEST.joblib
