model_name,mean,std
xgb_50_lr_0035_depth_3,0.8269784166782713,0.0315604471563691
xgb_50_lr_003_depth_3,0.8281344860424333,0.02917644089730496
xgb_50_lr_0045_depth_3,0.8294368051454348,0.03856176016915898
xgb_50_lr_004_depth_3,0.8258223473141095,0.03397387098541373
xgb_50_lr_005_depth_3,0.828353400423557,0.037681755317222045
