model_name,mean,std
logistic_regression_no_regularization,0.8248948590797817,0.018594718965265905
logreg_elasticnet,0.8293829640323895,0.017371250739451147
logreg_l1,0.8293829640323895,0.015950481027031643
logreg_l2,0.8271357730211537,0.016370542245354704
