model_name,mean_score,std_score,best_artifact_path
catboost_300_lr_005_d4_l2_10_raw_features,0.8214491605680415,0.034366173484219456,trained_models/26_catboost_st_gr_kfold_best_with_raw_age_fare_family/catboost_300_lr_005_d4_l2_10_raw_features_BEST.joblib
