model_name,model_type,fold,params,metric,score
rf_100_depth_6_leaf_2,random_forest,1,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8526315789473684
rf_100_depth_6_leaf_3,random_forest,1,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8526315789473684
rf_100_depth_6_leaf_4,random_forest,1,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8526315789473684
rf_100_depth_7_leaf_1,random_forest,1,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8421052631578947
rf_100_depth_7_leaf_2,random_forest,1,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8473684210526315
rf_100_depth_7_leaf_3,random_forest,1,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8473684210526315
rf_100_depth_7_leaf_4,random_forest,1,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8526315789473684
rf_100_depth_4_leaf_1,random_forest,2,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8493975903614458
rf_100_depth_4_leaf_2,random_forest,2,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8493975903614458
rf_100_depth_4_leaf_3,random_forest,2,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8493975903614458
rf_100_depth_4_leaf_4,random_forest,2,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8493975903614458
rf_100_depth_5_leaf_1,random_forest,2,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8734939759036144
rf_100_depth_5_leaf_2,random_forest,2,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8795180722891566
rf_100_depth_5_leaf_3,random_forest,2,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8795180722891566
rf_100_depth_5_leaf_4,random_forest,2,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8493975903614458
rf_100_depth_6_leaf_1,random_forest,2,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8795180722891566
rf_100_depth_6_leaf_2,random_forest,2,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8855421686746988
rf_100_depth_6_leaf_3,random_forest,2,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8855421686746988
rf_100_depth_6_leaf_4,random_forest,2,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8855421686746988
rf_100_depth_7_leaf_1,random_forest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8433734939759037
rf_100_depth_7_leaf_2,random_forest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8674698795180723
rf_100_depth_7_leaf_3,random_forest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8734939759036144
rf_100_depth_7_leaf_4,random_forest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8795180722891566
rf_100_depth_4_leaf_1,random_forest,3,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_4_leaf_2,random_forest,3,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_4_leaf_3,random_forest,3,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_4_leaf_4,random_forest,3,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_5_leaf_1,random_forest,3,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_5_leaf_2,random_forest,3,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8324324324324325
rf_100_depth_5_leaf_3,random_forest,3,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8378378378378378
rf_100_depth_5_leaf_4,random_forest,3,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.827027027027027
rf_100_depth_6_leaf_1,random_forest,3,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8108108108108109
rf_100_depth_6_leaf_2,random_forest,3,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8108108108108109
rf_100_depth_6_leaf_3,random_forest,3,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8108108108108109
rf_100_depth_6_leaf_4,random_forest,3,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8216216216216217
rf_100_depth_7_leaf_1,random_forest,3,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8054054054054054
rf_100_depth_7_leaf_2,random_forest,3,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8
rf_100_depth_7_leaf_3,random_forest,3,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8054054054054054
rf_100_depth_7_leaf_4,random_forest,3,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.8162162162162162
rf_100_depth_4_leaf_1,random_forest,4,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_4_leaf_2,random_forest,4,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_4_leaf_3,random_forest,4,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7687861271676301
rf_100_depth_4_leaf_4,random_forest,4,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_5_leaf_1,random_forest,4,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_5_leaf_2,random_forest,4,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_5_leaf_3,random_forest,4,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_5_leaf_4,random_forest,4,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_6_leaf_1,random_forest,4,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_6_leaf_2,random_forest,4,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_6_leaf_3,random_forest,4,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_6_leaf_4,random_forest,4,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7687861271676301
rf_100_depth_7_leaf_1,random_forest,4,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7861271676300579
rf_100_depth_7_leaf_2,random_forest,4,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7861271676300579
rf_100_depth_7_leaf_3,random_forest,4,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
rf_100_depth_7_leaf_4,random_forest,4,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}",accuracy,0.7745664739884393
