model_name,model_type,fold,params,metric,score
lgbm_50_lr_01_depth_5_leaves_32,lightgbm,3,"{'n_estimators': 50, 'learning_rate': 0.1, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7945945945945946
lgbm_100_lr_003_depth_5_leaves_32,lightgbm,3,"{'n_estimators': 100, 'learning_rate': 0.03, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7945945945945946
lgbm_100_lr_005_depth_5_leaves_32,lightgbm,3,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.8
lgbm_100_lr_007_depth_5_leaves_32,lightgbm,3,"{'n_estimators': 100, 'learning_rate': 0.07, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7945945945945946
lgbm_100_lr_01_depth_5_leaves_32,lightgbm,3,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7837837837837838
lgbm_50_lr_003_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 50, 'learning_rate': 0.03, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7976878612716763
lgbm_50_lr_005_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 50, 'learning_rate': 0.05, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7803468208092486
lgbm_50_lr_007_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 50, 'learning_rate': 0.07, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.791907514450867
lgbm_50_lr_01_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 50, 'learning_rate': 0.1, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7861271676300579
lgbm_100_lr_003_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 100, 'learning_rate': 0.03, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7861271676300579
lgbm_100_lr_005_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7861271676300579
lgbm_100_lr_007_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 100, 'learning_rate': 0.07, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.791907514450867
lgbm_100_lr_01_depth_5_leaves_32,lightgbm,4,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5, 'num_leaves': 32, 'objective': 'binary'}",accuracy,0.7803468208092486
