model_name,mean,std
xgb_50_lr_005_depth_3_mcw_1,0.828353400423557,0.037681755317222045
xgb_50_lr_005_depth_3_mcw_10,0.8049583916448009,0.02727990956823606
xgb_50_lr_005_depth_3_mcw_2,0.828353400423557,0.037681755317222045
xgb_50_lr_005_depth_3_mcw_3,0.8249896957764195,0.03776024143056196
xgb_50_lr_005_depth_3_mcw_5,0.8251133214636497,0.04431555035765851
