model_name,model_type,fold,params,metric,score
xgb_300_lr_005_depth_3,xgboost,3,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7945945945945946
xgb_500_lr_005_depth_3,xgboost,3,"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7945945945945946
xgb_50_lr_005_depth_2,xgboost,4,"{'n_estimators': 50, 'learning_rate': 0.05, 'max_depth': 2}",accuracy,0.7745664739884393
xgb_100_lr_005_depth_2,xgboost,4,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 2}",accuracy,0.7745664739884393
xgb_200_lr_005_depth_2,xgboost,4,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 2}",accuracy,0.7745664739884393
xgb_300_lr_005_depth_2,xgboost,4,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 2}",accuracy,0.7745664739884393
xgb_500_lr_005_depth_2,xgboost,4,"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 2}",accuracy,0.7803468208092486
xgb_50_lr_005_depth_3,xgboost,4,"{'n_estimators': 50, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7745664739884393
xgb_100_lr_005_depth_3,xgboost,4,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7745664739884393
xgb_200_lr_005_depth_3,xgboost,4,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7803468208092486
xgb_300_lr_005_depth_3,xgboost,4,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7687861271676301
xgb_500_lr_005_depth_3,xgboost,4,"{'n_estimators': 500, 'learning_rate': 0.05, 'max_depth': 3}",accuracy,0.7687861271676301
