model_name,mean,std
rf_100_depth_5_leaf_3_mf_05,0.8261683891921908,0.040748238354307374
rf_100_depth_5_leaf_3_mf_075,0.8193130117584191,0.03654370308512895
rf_100_depth_5_leaf_3_mf_log2,0.8350124875278147,0.03864313893579286
rf_100_depth_5_leaf_3_mf_none,0.8270631201312503,0.04413970447989989
rf_100_depth_5_leaf_3_mf_sqrt,0.8350124875278147,0.03864313893579286
