model_name,mean,std
catboost_300_lr_005_depth_4_l2_1,0.8196641509532826,0.03423602720749179
catboost_300_lr_005_depth_4_l2_10,0.8227007436436914,0.03259727822121392
catboost_300_lr_005_depth_4_l2_3,0.8204693061401753,0.02927694684163474
catboost_300_lr_005_depth_4_l2_5,0.8193597755569606,0.033202332135488885
catboost_300_lr_005_depth_4_l2_7,0.8204408566380416,0.03181331814881905
