model_name,mean,std
logistic_regression_no_regularization,0.8248948590797817,0.018594718965265905
logreg_elasticnet,0.8271357730211537,0.020249004301063758
logreg_l1,0.8271357730211537,0.016370542245354704
logreg_l2,0.8248885820099178,0.02065805292732975
