model_name,mean,std
logistic_regression_no_regularization,0.8263158465284389,0.023848403532598733
logreg_elasticnet,0.8260032095319987,0.027469398442929685
logreg_l1,0.8249505779530514,0.027047820747752967
logreg_l2,0.822948752580371,0.02481962173754321
