model_name,mean,std
logistic_regression_no_regularization,0.8248948590797817,0.018594718965265905
logreg_elasticnet,0.8271420500910175,0.01367361735673367
logreg_l1,0.8271420500910175,0.01367361735673367
logreg_l2,0.8237963718536188,0.009321036607763735
